Summary,Text,Class,Identifier,Court
" AÇÃO DE USUCAPIÃO. Procedência. Insurgência dos corréus. Alegação de interrupção da prescrição aquisitiva. Inadmissibilidade. A citação promovida em ação possessória julgada improcedente não interrompe o prazo para a aquisição da propriedade pela usucapião. Precedentes.REQUISITOS PARA CONCESSÃO. Para que seja reconhecida a usucapião, é necessária a existência da posse, que perdure, ininterruptamente, por determinado período de tempo, de forma mansa e pacífica, com a intenção do possuidor de tê-la como sua, consoante previsto no artigo 1.238 do Código Civil  Provas dos autos que corroboram as alegações apresentadas pelos autores. Sentença mantida. RECURSO IMPROVIDO. ",urso improvido. ,Improcedente,1022034-42.2016.8.26.0405,TJSP
" Apelação criminal - Tráfico ilícito de entorpecentes –  Recurso da Defesa –  Preliminares –  Nulidade da diligência realizada pelos guardas municipais, falta de advertência acerca do direito de permancer calado, truculência policial, ilicitude da revista pessoal, incompetência de juízo e inversão da ordem processual na formulação de perguntas –  Não caracterização –  No mérito, pedido de absolvição –  Descabimento - Negativa de autoria que não convence - Imprestabilidade da fala policial que não se justifica –  Prescindibilidade de provas em relação à efetiva mercancia ––  Desclassificação –  Descabimento - Pedido revisão da pena –  Concessão da redutora –  Descabimento - Alteração do regime e substituição da corporal Descabimento - Recursos desprovidos. ",os desprovidos. ,Improcedente,1500263-36.2021.8.26.0320,TJSP
" Habeas Corpus – Execução Penal – Progressão de regime –  Reforma da decisão de primeiro grau para que seja concedido o benefício –  Impossibilidade –  Exame criminológico cujo parecer foi desfavorável ao reeducando –  Sentenciado que, ademais, cumpre longa pena pelo cometimento de delitos graves e registra a prática de diversas faltas disciplinares –  Indeferimento do benefício por falta de mérito –  Hipótese –  Constrangimento ilegal não caracterizado. Ordem denegada. ",ordem denegada. ,Improcedente,2209254-47.2021.8.26.0000,TJSP
" HABEAS CORPUS. Ameaça. Violência doméstica. Prisão preventiva. Revogação. Impossibilidade. Decisão fundamentada. Reiteração. Presença dos pressupostos do art. 312 do CPP. Garantia da ordem pública e da instrução criminal. Aplicação de medidas cautelares diversas da prisão. Inadequação. Princípio da presunção de inocência e prisão processual. Compatibilidade. Ausência de constrangimento ilegal. ORDEM DENEGADA.  ",rdem denegada.  ,Improcedente,2227101-62.2021.8.26.0000,TJSP
" AGRAVO INTERNO. Decisão monocrática que negou seguimento a recurso especial. - A aplicabilidade do art. 1º-F da Lei 9.494 com a redação dada pela Lei 11.960/09, em relação às condenações impostas à Fazenda Pública, para fins de atualização monetária, remuneração do capital e compensação da mora, é matéria idêntica à tratada no rito dos recursos repetitivos –  TEMA 905 - Resp. n. 1.495.146/MG. - Afastamento da coisa julgada. Possibilidade.                         Nega-se provimento ao recurso. ",possibilidade.                         nega-se provimento ao recurso. ,Improcedente,2171430-59.2018.8.26.0000,TJSP
" AGRAVO INTERNO - Decisão monocrática que negou seguimento ao recurso especial.–  A controvérsia na qual se pretende saber se a parte executada, ainda que não apresente elementos concretos que justifiquem a incidência do princípio da menor onerosidade (CPC/73, art. 620; CPC/2015, art. 805), possui direito subjetivo à aceitação do bem por ela nomeado à penhora em Execução Fiscal, é matéria idêntica à tratada no rito dos recursos repetitivos Resp. n.  1.337.790/PR –  Tema n. 578/STJ.Nega-se provimento ao recurso. "," n.  1.337.790/pr –  tema n. 578/stj.nega-se provimento ao recurso. ",Improcedente,2174549-91.2019.8.26.0000,TJSP
" AGRAVO INTERNO - Decisão monocrática que negou seguimento ao recurso extraordinário.–  A questão da ofensa aos princípios do contraditório, da ampla defesa, do devido processo legal e dos limites à coisa julgada é matéria idêntica à examinada pela Suprema Corte no leading case TEMA 660 - ARE n. 748.371/MT, no qual se assentou a natureza infraconstitucional da questão.–  A questão da ofensa ao princípio do inafastabilidade de jurisdição, quando há óbice processual intransponível ao exame de mérito, ofensa indireta à Constituição ou análise de matéria fática é matéria idêntica à examinada pela Suprema Corte no leading case RE n. 956.302/GO, Tema n. 895/STF, no qual se assentou a natureza infraconstitucional da questão.- A questão sobre a obrigatoriedade de fundamentação das decisões judiciais, nos termos do art. 93, IX, da Constituição Federal, é idêntica à tratada no rito dos recursos repetitivos AI n. 791.292/PE, Tema n. 339/STF.Nega-se provimento ao recurso. ","ivos ai n. 791.292/pe, tema n. 339/stf.nega-se provimento ao recurso. ",Improcedente,2219133-15.2020.8.26.0000,TJSP
" AGRAVO INTERNO –  Decisão monocrática que negou seguimento ao recurso extraordinário.–  A matéria referente à violação dos princípios do contraditório e da ampla defesa, quando o julgamento da causa depender de prévia análise da adequada aplicação das normas infraconstitucionais, bem como a extensão do entendimento ao princípio do devido processo legal e aos limites da coisa julgada, é idêntica à examinada pela Suprema Corte no leading case –  Tema 660 - ARE n. 748.371/MT, no qual se assentou a natureza infraconstitucional da questão.–  A impossibilidade das sociedades de economia mista que operam em regime não concorrencial beneficiarem-se do sistema de precatórios a que alude o art. 100 da Constituição da República é matéria idêntica à examinada pela Suprema Corte no RE 599.628/DF –  Tema 253/STF.Agravo desprovido. ",avo desprovido. ,Improcedente,2221539-09.2020.8.26.0000,TJSP
" AGRAVO INTERNO. Decisão monocrática que negou seguimento ao recurso extraordinário- A matéria referente à violação dos princípios do contraditório e da ampla defesa, quando o julgamento da causa depender de prévia análise da adequada aplicação das normas infraconstitucionais, bem como a extensão do entendimento ao princípio do devido processo legal e aos limites da coisa julgada, é idêntica à examinada pela Suprema Corte no leading case TEMA 660 - ARE n. 748.371/MT, no qual se assentou a natureza infraconstitucional da questão.- A questão sobre a obrigatoriedade de fundamentação das decisões judiciais, nos termos do art. 93, IX, da Constituição Federal, é idêntica à tratada no rito dos recursos repetitivos TEMA 339 - AI n. 791.292/PE.- Demais questões rebatidas que não se encontram submetidas à sistemática de recursos repetitivos - impugnação por recurso próprio.Agravo desprovido. ",avo desprovido. ,Improcedente,2223596-34.2019.8.26.0000,TJSP
" AGRAVO INTERNO. Decisão monocrática que negou seguimento ao recurso extraordinário- A questão relativa à tese de suposto cerceamento de defesa por indeferimento de provas é idêntica à matéria examinada pela Suprema Corte, no leading case ARE n. 748.371/MT - TEMA 660/STF, no qual se assentou a natureza infraconstitucional da questão.  - A questão sobre a obrigatoriedade de fundamentação das decisões judiciais, nos termos do art. 93, IX, da Constituição Federal, é idêntica à tratada no rito dos recursos repetitivos AI n. 791.292/PE - TEMA 339/STF.–  A questão da ofensa ao princípio do inafastabilidade de jurisdição, quando há óbice processual intransponível ao exame de mérito, ofensa indireta à Constituição ou análise de matéria fática, é matéria idêntica à examinada pela Suprema Corte no leading case RE n. 956.302/GO - TEMA 895/STF, no qual se assentou a natureza infraconstitucional da questão.- Demais questões rebatidas que não se encontram submetidas à sistemática de recursos repetitivos - impugnação por recurso próprio.Agravo desprovido. ",avo desprovido. ,Improcedente,2238699-47.2020.8.26.0000,TJSP
" AGRAVO INTERNO. Decisão monocrática que negou seguimento ao recurso extraordinário.–  A matéria referente à violação dos princípios do contraditório e da ampla defesa, quando o julgamento da causa depender de prévia análise da adequada aplicação das normas infraconstitucionais, bem como a extensão do entendimento ao princípio do devido processo legal e aos limites da coisa julgada, é idêntica à examinada pela Suprema Corte no leading case ARE n. 748.371/MT, Tema n. 660/STF, no qual se assentou a natureza infraconstitucional da questão.Agravo desprovido. ",avo desprovido. ,Improcedente,2067028-58.2017.8.26.0000,TJSP
" AGRAVO INTERNO. Decisão monocrática que negou seguimento ao recurso extraordinário- A matéria referente à violação dos princípios do contraditório e da ampla defesa, quando o julgamento da causa depender de prévia análise da adequada aplicação das normas infraconstitucionais, bem como a extensão do entendimento ao princípio do devido processo legal e aos limites da coisa julgada, é idêntica à examinada pela Suprema Corte no leading case TEMA 660 - ARE n. 748.371/MT, no qual se assentou a natureza infraconstitucional da questão.- A questão sobre a obrigatoriedade de fundamentação das decisões judiciais, nos termos do art. 93, IX, da Constituição Federal, é idêntica à tratada no rito dos recursos repetitivos TEMA 339 - AI n. 791.292/PE.Agravo desprovido. ",avo desprovido. ,Improcedente,2025518-60.2020.8.26.0000,TJSP
" AGRAVO INTERNO - Decisão monocrática que negou seguimento ao recurso extraordinário. -  A possibilidade, ou não, de adoção, para fins de revisão da renda mensal de benefício previdenciário, dos mesmos índices aplicados para o reajuste do teto do salário-de-contribuição, relativamente aos meses de junho de 1999 (Portaria 5.188/99) e maio de 2004 (Decreto 5.061/2004), conforme disposto nas Emendas Constitucionais 20/98 e 41/2003, é matéria idêntica à examinada pela Suprema Corte no leading case ARE 685.029/RS –  TEMA 589/STF, no qual se assentou a natureza infraconstitucional da questão. Agravo desprovido. ",avo desprovido. ,Improcedente,1043230-28.2014.8.26.0053,TJSP
" AGRAVO INTERNO - Decisão monocrática que negou seguimento a recurso extraordinário.- A questão sobre a obrigatoriedade de fundamentação das decisões judiciais, nos termos do art. 93, IX, da Constituição Federal, é idêntica à matéria examinada pela Suprema Corte no leading case AI n. 791.292/PE –  TEMA 339/STF.- O v. Acórdão da Turma Julgadora, suficientemente fundamentado, reconheceu a ocorrência da prestação do serviço no território nacional. Precedentes do STJ.- Inadmissível nova incursão no conjunto probatório.- Demais questões, por não se encontrarem submetidas à sistemática de recursos repetitivos, serão analisadas pela Instância Superior em recurso próprio.- Agravo desprovido. ",avo desprovido. ,Improcedente,1037872-14.2016.8.26.0053,TJSP
" AGRAVO INTERNO. Decisão monocrática que negou seguimento ao recurso extraordinário- A matéria referente à violação dos princípios do contraditório e da ampla defesa, quando o julgamento da causa depender de prévia análise da adequada aplicação das normas infraconstitucionais, bem como a extensão do entendimento ao princípio do devido processo legal e aos limites da coisa julgada, é idêntica à examinada pela Suprema Corte no leading case TEMA 660 - ARE n. 748.371/MT, no qual se assentou a natureza infraconstitucional da questão.- A questão sobre a obrigatoriedade de fundamentação das decisões judiciais, nos termos do art. 93, IX, da Constituição Federal, é idêntica à tratada no rito dos recursos repetitivos TEMA 339 - AI n. 791.292/PE.- Demais questões rebatidas que não se encontram submetidas à sistemática de recursos repetitivos - impugnação por recurso próprio.Agravo desprovido. ",avo desprovido. ,Improcedente,1034086-88.2018.8.26.0053,TJSP
" LOCAÇÃO DE IMÓVEL. ANULAÇÃO DE CLAÚSULA. INDENIZAÇÃO POR BENFEITORIAS.Autor ajuizou a presente demanda visando a anulação de cláusula contratual e a indenização pelas benfeitorias erigidas no imóvel. Sentença de improcedência. Apelo do autor. Preliminar de cerceamento de defesa que deve ser afastada. Documentos juntados aos autos que eram suficientes para a solução do litígio. Cláusula contratual que prevê a renuncia ao direito à indenização por benfeitorias. Pretensão de anulação por erro de consentimento e abusividade. Prazo de decadência do direito de postular a anulação de negócio jurídico por vício de consentimento que é de 4 anos, contados da celebração. Art. 178, II, do CDC. Decadência consumada. Sentença mantida. Alegação de abusividade que, ademais, já foi afastada em ação anterior entre as mesmas partes. Atuação do autor neste feito que evidencia tentativa de violar a coisa julgada, configurando litigância de má-fé. Recurso desprovido, com determinação. ","rando litigância de má-fé. recurso desprovido, com determinação. ",Improcedente,1035050-43.2017.8.26.0562,TJSP
" ACIDENTE DE TRÂNSITO. AÇÃO INDENIZATÓRIA POR DANOS MATERIAIS. Provas que instruem os autos que demonstram de forma suficientemente clara que o polo passivo deixou de empregar a diligência necessária na condução do veículo. Invasão da pista de rolagem em sentido contrário. Colisão frontal que causou incêndio na lataria e perda total do automóvel. Culpa dos réus caracterizada. Dever de indenizar configurado. Recurso desprovido. ",rso desprovido. ,Improcedente,1001808-49.2019.8.26.0069,TJSP
" Apelação. Tráfico de drogas. Inexistência de ilegalidade no ingresso dos policiais na residência, pois cumpriam mandado de prisão. No mérito, materialidade e autoria incontroversas. Finalidade de venda demonstrada pela só quantidade da droga. Pena bem fixada, regime inicial fechado adequado às circunstâncias do fato e pessoais. Deferimento da gratuidade judiciária. Recurso parcialmente provido, somente para este fim, mantida, no mais, a r. sentença. ","nte provido, somente para este fim, mantida, no mais, a r. sentença. ",Improcedente,1505570-49.2020.8.26.0079,TJSP
" TRÁFICO ILÍCITO DE ENTORPECENTES EM RELAÇÃO AO CORRÉU CLEITON - DEPOIMENTOS DOS POLICIAIS EM SINTONIA COM O ACERVO PROBATÓRIO, A MERECER CREDIBILIDADE - TRAFICÂNCIA COMPROVADA - CONDENAÇÃO MANTIDA. COLABORAÇÃO DE INFORMANTE –  ART. 37 DA LEI DE DROGAS –  Conjunto probatório suficiente a comprovar que ROBERT atuava como ""olheiro"" do tráfico –  CONDENAÇÃO MANTIDA.PENAS BEM DOSADAS –  RÉUS REINCIDENTES  –  PEDIDO DE CLEITON REQUERENDO A CONCESSÃO DO REDUTOR PREVISTO NO ART. 33, §4º, DA LEI Nº 11.343/06 –  IMPOSSIBILIDADE –  RÉU REINCIDENTE - REGIME PRISIONAL FECHADO –  NECESSIDADE -  IMPROVIMENTO DOS RECURSOS ",egime prisional fechado –  necessidade -  improvimento dos recursos ,Improcedente,1501560-17.2019.8.26.0072,TJSP
