Summary,Text,Class,Identifier,Court
" AGRAVO INTERNO EM RECURSO ESPECIAL. CUMPRIMENTO INDIVIDUAL DE SENTENÇA COLETIVA. AÇÃO CIVIL PÚBLICA JULGADA PELO JUIZ DA 6ª VARA DA FAZENDA PÚBLICA DO FORO CENTRAL DE SÃO PAULO/SP (AÇÃO COLETIVA Nº 0403263-60.1993.8.26.0053). Termo inicial. Citação do devedor na fase de conhecimento (tema 685). Juros remuneratórios e expurgos inflacionários posteriores a título de correção monetária plena do débito. Incidência (tema 887). Legitimidade ativa dos poupadores e de seus sucessores, independentemente de fazerem parte dos quadros associativos do IDEC (tema 948). Razões recursais, no mais, impertinentes nesta via recursal. Decisão mantida. Recurso desprovido, na parte conhecida. ",arte conhecida. ,Parcial Procedente,2014820-29.2019.8.26.0000,TJSP
" AGRAVOS INTERNOS EM RECURSO EXTRAORDINÁRIO. GRATUIDADE DE JUSTIÇA. Decisão impugnada fundamentada em legislação infraconstitucional e na situação fático-probatória dos autos. Impossibilidade de reexame pela via do recurso excepcional. Súmulas 279 e 280 do E. Supremo Tribunal Federal. Repercussão geral afastada no E. STF no Agravo de Instrumento nº 759.421/RJ (tema 188). ALEGAÇÃO DE VIOLAÇÃO AOS PRINCÍPIOS DO CONTRADITÓRIO, DA AMPLA DEFESA E DO DEVIDO PROCESSO LEGAL. Necessidade de prévia análise de normas infraconstitucionais. Repercussão geral afastada no E. STF no Recurso Extraordinário com Agravo nº 748.371/MT (tema 660). Razões recursais, no mais, impertinentes a esta via recursal. Inteligência do art. 1.042 do Código de Processo Civil. Decisão mantida. Recurso desprovido, na parte conhecida. ",arte conhecida. ,Parcial Procedente,1017049-52.2019.8.26.0008,TJSP
" AGRAVO INTERNO EM RECURSO ESPECIAL. CUMPRIMENTO INDIVIDUAL DE SENTENÇA COLETIVA. AÇÃO CIVIL PÚBLICA JULGADA PELO JUIZ DA 6ª VARA DA FAZENDA PÚBLICA DO FORO CENTRAL DE SÃO PAULO/SP (AÇÃO COLETIVA Nº 0403263-60.1993.8.26.0053). Legitimidade ativa dos poupadores e de seus sucessores, independentemente de fazerem parte dos quadros associativos do IDEC (tema 948). Juros de mora. Termo inicial. Citação do devedor na fase de conhecimento (tema 685). Juros remuneratórios e expurgos inflacionários posteriores a título de correção monetária plena do débito. Incidência (tema 887). Razões recursais, no mais, impertinentes nesta via recursal. Decisão mantida. Recurso desprovido, na parte conhecida. ",arte conhecida. ,Parcial Procedente,2078787-82.2018.8.26.0000,TJSP
" AGRAVO INTERNO EM RECURSO ESPECIAL. CUMPRIMENTO INDIVIDUAL DE SENTENÇA COLETIVA. AÇÃO CIVIL PÚBLICA JULGADA PELO JUIZ DA 6ª VARA DA FAZENDA PÚBLICA DO FORO CENTRAL DE SÃO PAULO/SP (AÇÃO COLETIVA Nº 0403263-60.1993.8.26.0053). Foro competente. Reconhecimento ao beneficiário do direito de ajuizar o cumprimento individual da sentença coletiva no Juízo de seu domicílio (tema 480). Necessidade de prévia liquidação de sentença. Requisito atendido (tema 482). Legitimidade ativa dos poupadores e de seus sucessores, independentemente de fazerem parte dos quadros associativos do IDEC (tema 948). Juros de mora. Termo inicial. Citação do devedor na fase de conhecimento (tema 685). Juros remuneratórios. Incidência (tema 887). Razões recursais, no mais, impertinentes nesta via recursal. Decisão mantida. Recurso desprovido, na parte conhecida. ",arte conhecida. ,Parcial Procedente,2086484-57.2018.8.26.0000,TJSP
" Inexigibilidade de débito c/c repetição de indébito e danos morais –  Cartão de crédito –  Emissão fraudulenta –  CDC –  Inversão do ônus da prova –  Possibilidade –  Incidência do artigo 6º, inciso VIII, do CDC –  Ausência de comprovação da regularidade da contratação, bem como da cobrança –  Ônus do réu –  Artigo 373, inciso II, do CPC –  Não superação – Suposta fraude perpetrada por terceiro –  Irrelevância –  Risco da atividade a ser suportado pela instituição financeira –  Responsabilidade objetiva –  Artigo 14 do CDC –  Inexigibilidade do débito –  Reconhecimento –  Repetição de valores –  Descabimento –  Pagamento não demonstrado –  Dano moral –  Inocorrência –  Peculiaridade do caso –  Ausência de comprovação de negativação do nome da autora em órgãos de proteção ao crédito –  Cobrança de débito inexigível que não se equipara à efetiva anotação desabonadora e sua publicização –  Dano moral não comprovado –  Impossibilidade de configuração 'in re ipsa' –  Ausência de demonstração de ato depreciativo ou desabonador, ou de efetivas consequências na esfera extrapatrimonial –  Fatos da causa que não ensejam dano moral –  Pretensão afastada –  Sentença reformada –  Procedência parcial dos pedidos –  Sucumbência recíproca –  Artigo 86, 'caput', do CPC –  Reconhecimento.Recurso provido em parte. ",ovido em parte. ,Parcial Procedente,1004149-38.2019.8.26.0428,TJSP
" Contrato bancário –  Empréstimo pessoal mediante consignação em folha –  Declaratória de inexistência de contratação, repetição de indébito e indenização por danos morais –  Autenticidade da assinatura contestada pela autora –  Fé cessada - Artigo 421, I do CPC –  Ausência de manifestação do réu no interesse de realização de perícia grafotécnica –  Demonstração do vínculo –  Ônus do réu –  Não atendimento –  Artigo 373, II do CPC - Nulidade do negócio jurídico –  Reconhecimento –  Devolução dos valores efetivamente descontados pelo réu e daqueles indevidamente creditados em conta bancária da autora –  Vedação ao enriquecimento sem causa e restabelecimento do ""status quo ante"" –  Compensação de valores autorizada – Indenização por danos morais –  Peculiaridade do caso –  Singularidade relativa à questão de fato –  Apresentação de documentos pessoais por ocasião da contratação e inexistência de restrição ou apontamento restritivo –  Ausência de comprovação de ato depreciativo ou desabonador, ou de efetivas consequências na esfera moral e material –  Fatos da causa que não ensejam dano moral –  Pretensão afastada –  Sucumbência recíproca –  Reconhecimento.Recurso provido em parte. ",ovido em parte. ,Parcial Procedente,1040181-38.2020.8.26.0224,TJSP
" Revisional c/c repetição de indébito e danos morais –  Contrato de Empréstimo Pessoal –  Taxa de juros remuneratórios –  Abusividade –  Reconhecimento –  Excepcionalidade –  Peculiaridade do caso –  Singularidade da questão de fato –  Taxa pactuada substancialmente superior à média de mercado –  Incidência de juros abusivos –  Prática abusiva –  Artigo 51, inciso IV e §1º, CDC –  Necessidade de recálculo do contrato –  Adequação à taxa média de mercado –  Aplicação da tese firmada no REsp 1061530/RS (artigo 1.036 do CPC) –  Restituição de forma simples –  Ausência de má-fé –  Compensação (crédito e débito de igual natureza) –  Possibilidade –  Artigo 368 do Código Civil –  Dano moral –  Abusividade contratual que, por si só, não configura lesão a direito da personalidade –  Ausência de comprovação de ato depreciativo ou desabonador, ou de efetivas consequências na esfera moral –  Transtornos causados à parte autora que são meros dissabores do cotidiano que não ensejam dano moral –  Pretensão afastada –  Sucumbência recíproca –  Artigo 86, 'caput', do CPC –  Reconhecimento. Recurso provido em parte. ",ovido em parte. ,Parcial Procedente,1010662-65.2021.8.26.0100,TJSP
" Inexigibilidade de débito c/c danos morais –  Apontamento relativo a contrato de cartão de crédito –  Prova do vínculo e da efetiva prestação de serviços –  Artigo 373, inciso II, do CPC –  Atendimento –  Documentação hábil –  Reconhecimento –  Regularidade do débito –  Inadimplência configurada –  Negativação –  Exercício regular de direito –  Notificação prévia –  Dever do órgão de proteção ao crédito, e não do credor –  Súmula 359 do STJ –  Danos morais –  Indenização descabida –  Inadimplência que configura culpa exclusiva do autor –  Litigância de má-fé –  Reconhecimento –  Existência de relação jurídica entre as partes devidamente demonstrada pelo réu –  Pretensão contra fato incontroverso e alteração da verdade dos fatos –  Artigo 80, incisos I e II, do CPC –  Violação dos princípios da probidade e boa-fé –  Artigos 113 e 187, ambos do Código Civil –  Abuso do direito de oposição e resistência violadora de direito –  Vedação ao comportamento contraditório ('venire contra factum proprium'), o qual se funda na proteção da confiança (artigos 187 e 422 do Código Civil) –  Condenação cabível –  Redução da multa arbitrada –  Possibilidade –  Artigo 81, 'caput', do CPC –  Readequação para o equivalente a 5% do valor da causa – Pretensão acolhida apenas neste tocante, sem alteração da conclusão do julgado –  Sentença mantida –  RITJ/SP, artigo 252 –  Assento Regimental nº 562/2017, artigo 23.Recurso provido em parte. ",ovido em parte. ,Parcial Procedente,1014262-52.2021.8.26.0405,TJSP
" REVISIONAL DE CONTRATO. Sentença de parcial procedência que reconheceu o excesso na cobrança da taxa de juros, determinando sua adequação.  Insurgência da autora. RESTITUIÇÃO DOBRADA.  Descabimento. Ausência de prova da má-fé da instituição financeira. Devolução de forma simples que se impõe.ÔNUS SUCUMBENCIAIS.  No cotejo entre os pedidos formulados e o acolhido na sentença, tem-se que as partes sucumbiram reciprocamente. Redimensionamento. Possibilidade. As partes arcam, em igual proporção, com o pagamento das custas e despesas processuais, assim como os honorários da parte adversa, fixados, por equidade, em R$1.500,00 Recurso parcialmente provido. ",lmente provido. ,Parcial Procedente,1016340-98.2020.8.26.0196,TJSP
" Revisional –  Contrato bancário –  Cédula de Crédito Bancário –  Tarifas –  Adoção de teses fixadas no julgamento dos REsp nºs 1.578.553-SP  (Rel. Min. Paulo de Tarso Sanseverino, j. 28/11/2018, STJ) e 1.639.259-SP (Rel. Min. Paulo de Tarso Sanseverino, j. 12/12/2018, STJ), na forma do art. 1036 do CPC - Tarifa de Registro de Contrato ou de Gravame - Peculiaridade do caso - Singularidade quanto à questão de fato - Prova nos autos da efetiva prestação dos serviços remunerados pela referida tarifa –  Ônus que cabia ao réu, do qual se desincumbiu (artigo 373, II do CPC) –  Abusividade da cobrança –  Não reconhecimento –  Devolução incabível –  Sentença reformada.Seguro proteção financeira –  Abusividade –  Reconhecimento –  Adoção de teses fixadas no julgamento do REsp nº 1.639.320/SP e REsp nº 1.639.259/SP, Tema 972,  na forma do artigo 1.036 do CPC –  Opção de escolha de seguradora –  Ausência de demonstração –  Ônus do réu (CPC artigo 373, II) –  Não atendimento –  Devolução na forma simples, com incidência de correção monetária da data da cobrança indevida e de juros de mora a partir da citação, à taxa de 1% ao mês (Código Civil artigo 406) –  Compensação (crédito e débito de igual natureza) –  Possibilidade –  Artigo 368 do Código Civil –  Repetição em dobro –  Artigos 42 do CDC e 940 do Código Civil –  Requisitos –  Má-fé –  Inocorrência –  Não comprovado dolo ou malícia do credor –  Observância da Súmula 159 do STF –  Sentença reformada em parte para julgar a ação procedente em parte em menor extensão –  Sucumbência recíproca ainda caracterizada –  Aplicação do artigo 85, §2º e §11 e artigo 86 do CPC.Recurso provido em parte. ",ovido em parte. ,Parcial Procedente,1001917-76.2020.8.26.0506,TJSP
" *Revisão – Cédula de crédito bancário – Limitação à taxa de juros – Ausência – Capitalização de juros – Possibilidade – Tarifas de cadastro – Ausência de abusividade – Tarifa de avaliação – Abusividade verificada – Seguro – Venda casada caracterizada – Comissão de permanência (ou Encargos de inadimplemento) – Validade, observados os limites impostos pelas Súmulas 30, 294, 296 e 472 do STJ – Análise dos REsp 1058114/RS e 1063343/RS (art. 543-C, do CPC – Recurso parcialmente provido.* ",mente provido.* ,Parcial Procedente,1022565-03.2021.8.26.0002,TJSP
" APELAÇÃO –  AÇÃO DECLARATÓRIA DE INEXISTÊNCIA DE RELAÇÃO JURIDICA CUMULADA COM PEDIDO DE INDENIZAÇÃO POR DANOS MATERIAIS E MORAIS –  SAQUE E COMPRAS REALIZADAS APÓS FURTO DO CARTÃO DE CRÉDITO DA TITULAR.FRAGILIZAÇÃO DAS SENHAS PESSOAIS DA AUTORA, MANTIDAS JUNTAMENTE AOS CARTÕES, A FACILITAR A AÇÃO DOS CRIMINOSOS.CONTUDO,  AS OPERAÇÕES IMPUGNADAS DESTOAM  DO PERFIL DA CLIENTE  E, PORTANTO, DEVERIAM TER SIDO DETECTADAS PELO BANCO, INIBINDO, ASSIM, O PROSSEGUIMENTO DO DELITO. DEFEITO NA PRESTAÇÃO DO SERVIÇO PELO BANCO, QUE TEM OBRIGAÇÃO DE GARANTIR A SEGURANÇA DAS OPERAÇÕES DISCREPANTES DO PERFIL CONHECIDO DA CLIENTE.  FRAUDE QUE SE INSERE NA TEORIA DO RISCO DA ATIVIDADE. SÚMULA 479 DO EGRÉGIO SUPERIOR TRIBUNAL DE JUSTIÇA.  PRESENTE, PORTANTO, O NEXO DE CAUSALIDADE, A JUSTIFICAR A RESPONSABILIDADE CIVIL DO RÉU. INEXIGIBILIDADE DOS VALORES DECLARADA, COM A DEVOLUÇÃO DAS QUANTIAS  PAGAS OU DESCONTADAS DIRETAMENTE DO BENEFÍCIO PREVIDENCIÁRIO, DE FORMA SIMPLES.DANO MORAL NÃO CARACTERIZADO. FRAUDE FACILITADA PELA CONSUMIDORA, QUE, ADEMAIS, NÃO EXPERIMENTOU SENSAÇÃO CONCRETA DE AVILTE AOS SEUS DIREITOS DE PERSONALIDADE. INCABÍVEL A REPARAÇÃO EXIGIDA SOB TAL RUBRICA.- RECURSO PROVIDO EM PARTE. ",ovido em parte. ,Parcial Procedente,1027965-19.2020.8.26.0071,TJSP
